,f_stat,p_val
RAB20,0.6433908119880645,0.5300728367067613
FLT1,0.6433748913137861,0.5300810509983036
COPS7B,0.6433616810165158,0.530087866968228
LOC101927137///CCT3,0.6432022658908013,0.5301701258194655
SSX2IP,0.6429739628355075,0.5302879542992496
LOC340340,0.6427177237640579,0.5304202332300995
SLC38A7,0.6425134418258582,0.5305257148459764
GLYCTK,0.6424443298573266,0.5305614059771668
CELF2,0.6423899414559043,0.5305894952540193
FMNL2,0.6423388264194486,0.5306158953914877
CYP2A7,0.642298712066624,0.5306366148025718
LOC102724002,0.6422716026836166,0.5306506175115933
ZFY///ZFX,0.6422032863432218,0.5306859064060767
LOC105371967,0.6418801946451417,0.5308528329928315
DDX43,0.6414913296905428,0.5310538141828651
CLEC18A///CLEC18C,0.641363347527395,0.5311199779082003
TMEM132B,0.6408492143485779,0.5313858591175249
SEPT2,0.6408004413658112,0.531411089008663
FAM161A,0.6407414877657939,0.531441586922397
CSGALNACT2,0.6406986977213232,0.531463724238222
LOC101927648,0.6405895929965711,0.5315201736285622
NOP9,0.6402984401383021,0.5316708429964441
VENTXP1,0.6402462640177751,0.5316978484424962
CXADR,0.6401317000262721,0.5317571497752152
HIST1H4G///HIST1H4F,0.640109738472988,0.5317685184399328
MRGPRF,0.6401023911023681,0.5317723219521159
HPS6,0.640007345193355,0.5318215269093876
PSMB5,0.6396417266663035,0.5320108506826975
KIAA1522,0.6395832444649061,0.5320411403241985
FLNA,0.6395801530826111,0.5320427414914768
MRVI1-AS1,0.6395388325375144,0.5320641437606197
WDR77,0.6393168297702869,0.5321791470339561
GNE,0.6391360864539174,0.5322727959645078
BLOC1S3,0.6390982885516377,0.5322923824465093
TTC13,0.6390708177703016,0.5323066179927585
DEFT1P2///DEFT1P,0.6390625837933093,0.5323108849731096
CITED2,0.6387413199722507,0.5324773969342611
GRM5,0.6386601520433766,0.5325194750973461
TNIK,0.6385507466910874,0.5325761972728176
FADS2,0.6384940178863696,0.5326056113046946
CERS3,0.6383893604455264,0.5326598809028932
TMED6,0.6383857555654032,0.5326617502983523
LOC102724487,0.6383019127018236,0.532705230918797
PCDH7,0.6382793021985056,0.5327169572814741
NDUFA7,0.638246363425587,0.5327340406201724
CRTC1,0.6382400464765055,0.5327373169028335
CMBL,0.6380906030220854,0.5328148318071617
RHOJ,0.638082470366125,0.5328190504761248
SLC23A1,0.6379338564570762,0.5328961474004723
SP3P,0.6377033124098132,0.5330157705071286
WASF2,0.6376623087304363,0.5330370491459324
LOC101930531///LOC101930288,0.6376187015754764,0.5330596798161361
MMRN2,0.6375793144999243,0.5330801212657719
OTUD3,0.6373791749268287,0.5331840040829131
LOC105375115,0.6372232571672148,0.5332649481110935
NEIL3,0.637174421488961,0.5332903035761588
DGKH,0.6371548887621015,0.5333004453122023
DDAH1,0.6370866509011113,0.5333358771905856
NNAT,0.6370594603049259,0.533349996340041
BCORL1,0.6369456545348992,0.5334090960248277
ACTR1A,0.6367923820570117,0.5334887016815089
TNFRSF4,0.6366878976669187,0.5335429751998229
LOC101929745,0.6366089342998897,0.5335839958610992
STARD7-AS1,0.6364078473841409,0.5336884733053063
DPH2,0.6363313219379005,0.5337282387449127
HIST1H2AJ,0.6361604734643969,0.5338170290496318
BATF3,0.6361194157757274,0.5338383691102513
ADAT3///SCAMP4,0.6360973921786655,0.5338498164166852
CENPL,0.6360533798138054,0.5338726936929246
LOC101929241,0.635953176073169,0.5339247826106958
LOC101927079///LOC727924,0.6358813403359459,0.5339621282479576
NINJ2,0.6357748739192648,0.534017482534926
GUSBP3///SMA5///SMA4,0.6357628665312445,0.5340237258216842
LOC101929680,0.635663426576859,0.5340754329263413
LOC550113///UBA6-AS1,0.6356093339775327,0.5341035623605659
HLA-DPA2,0.6355845231662649,0.5341164650874168
GP2,0.635540637422855,0.5341392884242807
METTL21B,0.6355126567837737,0.5341538406409253
ZBED9,0.6352749207800066,0.534277499447931
CCDC186,0.6352549056034685,0.5342879117398092
LINC00867,0.6352403613384484,0.5342954780877075
TAS2R5,0.635181886693508,0.5343258994189974
THAP8,0.6350796152093386,0.5343791103201587
CIC,0.6350574925056143,0.5343906212837108
GDI1,0.6349743782445963,0.5344338699003962
LOC101928207,0.634915096086905,0.5344647196798807
PTPRS,0.6348194582759678,0.5345144924529747
ERH,0.6347752032479532,0.5345375257266616
OPRPN,0.6347145825184529,0.5345690784845125
GNPDA2,0.6346272607446685,0.534614532402794
AKT1,0.634530044730072,0.5346651413460859
BANP,0.6345201067445451,0.5346703151675324
OTUD7A,0.6344905631924296,0.5346856961646431
LINC00922,0.6344317068037325,0.5347163394184011
ZNF215,0.6344146779314881,0.5347252057481986
PSAP,0.6342343315390551,0.5348191151259641
SETD2,0.6342214559574112,0.5348258203138768
LINC01123///LINC01106,0.6341335410402014,0.5348716059113866
LOC653160,0.6340649026948806,0.5349073552186352
MIR7110///PDIA5,0.6338678064211402,0.5350100238607215
LOC101929974///LINC01257,0.6338508958581806,0.5350188336322396
LINC00969,0.6338105049430923,0.5350398764020168
ADORA3,0.6337345166735785,0.5350794669415719
MPPED2,0.6335415408545576,0.5351800227242748
MFSD14B,0.6333099859180081,0.5353007073055742
CYP2C9,0.6331998342343501,0.5353581274407668
PRDM8,0.6331889078579591,0.5353638235186542
ATP5C1,0.633175956726781,0.5353705752122985
THAP9,0.6331327977685313,0.5353930755143665
SCMH1,0.6331029530800693,0.5354086351899779
LOC105371401,0.6329269972095212,0.5355003802351757
CCNT1,0.6328442747357718,0.5355435181745906
ANAPC7,0.6327743903256018,0.5355799641711079
LENEP,0.6327260531753851,0.535605174390766
ARIH2,0.6327044628250724,0.5356164352282817
LOC643711,0.6326942366665167,0.535621768952285
MNDA,0.6326362669883812,0.5356520056208862
RCAN1,0.6324839817032105,0.5357314452748316
MED15,0.6322940196646509,0.5358305562329108
LOC286114,0.6321790552279107,0.5358905471624269
TRAPPC6A,0.632149755332624,0.5359058376011725
KCNE2,0.6321465911825166,0.535907488871262
ELF4,0.6321420500110675,0.5359098587746025
LOC105371920,0.6319728015913545,0.5359981923218141
TMX2,0.6319311415563175,0.5360199377105268
PSMA3,0.6317935426623457,0.5360917670722297
IQGAP3,0.6316917547786601,0.5361449088310621
ZNF224,0.6315139095728652,0.5362377720321992
PADI4,0.6314271267662561,0.5362830924097969
C9,0.631419375014788,0.5362871407827028
SRSF7,0.6313683771880175,0.5363137753282581
IGHV1-69,0.6313616646462064,0.5363172811784033
ZNF613,0.6313575504455256,0.5363194299695381
MAGEF1,0.631223087222318,0.5363896632252584
GPR50,0.6310907634358075,0.5364587883647649
LOC101928291,0.6310418881282326,0.5364843228761818
C3orf67,0.6309362873151408,0.5365394974983997
WBSCR22,0.6309032485184167,0.5365567609206576
ACER1,0.6307160105411174,0.536654607394029
BOD1L2,0.6306652291896423,0.5366811478247502
TANGO6,0.6306602355113123,0.5366837578011013
CXCR6,0.630631197258565,0.5366989350827187
MDGA1,0.6305986254945404,0.5367159597398692
CBX7,0.6305750047179177,0.5367283062340553
TOX3,0.6305280105065765,0.5367528708182937
ZNF622,0.6305215084903362,0.5367562696127155
HYAL2,0.6304901493305818,0.5367726622795221
HEXA-AS1,0.6302808571256505,0.5368820809177313
LINC00116,0.6301562714338154,0.5369472257591319
CCND3,0.6300770433719716,0.536988657752693
AAR2,0.6300449497519812,0.5370054419295964
ANXA2P2,0.6299542647070857,0.5370528709423266
CYP24A1,0.6298616536359459,0.5371013117897606
GARS,0.6297402016590864,0.537164844972096
TFE3,0.6297340355302585,0.5371680707670037
SLC25A30,0.6296087435194735,0.5372336213443892
PPAT,0.6295050190576719,0.5372878944690442
ACTR8,0.6293862976265017,0.5373500216723965
NOTCH3,0.6292194077005713,0.5374373682263334
LOC105378349,0.62911077893211,0.537494230111857
CALML4,0.6290337292260901,0.5375345656936921
F13A1,0.629005415844785,0.5375493885639959
DNAJC11,0.6289914733624807,0.5375566880115024
CSNK1G2,0.6289647541936269,0.537570676854551
LOC286083,0.6289629638723563,0.5375716141923068
PRAMEF10,0.6289508458250577,0.5375779587426652
LOC389765,0.6288489156509718,0.5376313286093359
ADA,0.6287426552852948,0.5376869716124693
REEP6,0.6286115113853871,0.5377556531003196
ZNF273,0.6285186717016777,0.537804279782491
DYRK2,0.6283633989793836,0.5378856172900681
STARD3,0.6283071008835829,0.5379151114511538
CDC20B,0.6282590545894996,0.5379402838871012
KIF3C,0.6279992799565783,0.5380764064015474
FAM169A,0.6278866885444462,0.5381354157192086
SZRD1,0.6276953311634665,0.5382357218700613
RFX6,0.6276703090736283,0.5382488394474845
C22orf23,0.6276122068746928,0.5382793002229272
LOC100289094,0.6275893310441825,0.5382912936448367
C1orf168,0.6275865844292521,0.5382927336686287
DLEU7,0.6275185279255041,0.5383284163217202
TTTY11,0.6274907540937595,0.5383429791065931
MT1E,0.6273166501361854,0.5384342772175491
COPB1,0.6273086178426139,0.5384384896493447
LYPD6,0.6273029987083152,0.5384414365516017
RNU6-501P,0.6270564596448022,0.5385707482047355
SNRPD1,0.6270041792788363,0.5385981738232295
GNA12,0.6267456011310494,0.5387338420593741
TTC30B,0.6266595841831653,0.538778980481241
GH2,0.626558166273913,0.5388322058068229
PIK3R5,0.6265510183066628,0.538835957351882
KCTD17,0.6264775601904595,0.5388745127484287
CCL11,0.6264498097900814,0.5388890786361554
APEX2,0.6263718291912507,0.5389300120140976
CRNDE,0.6262351272961361,0.5390017770480492
LINC01425,0.626170182536024,0.5390358748937689
OR7E47P,0.6260861777910632,0.5390799831092199
TUBGCP5,0.6260641329990142,0.5390915587505345
GALNT3,0.6259515282312771,0.5391506911532704
AGAP2-AS1,0.6259224409120822,0.5391659669435913
INHBA,0.6258211125517097,0.5392191850926684
GOLGA5,0.6257623284754175,0.5392500612862992
CPEB3,0.6257470746788831,0.5392580736071685
ICA1,0.6257390393909016,0.5392622943312865
GDF10,0.6257116341537581,0.5392766898361046
UROC1,0.6256701526621441,0.5392984801200786
NDUFC2-KCTD14///NDUFC2,0.6253665077268392,0.5394580131726048
PROSER2-AS1,0.6252697380967603,0.5395088656378508
CLHC1,0.6251534951688797,0.5395699579334865
SRSF12,0.6251479174878875,0.5395728895046428
TBC1D4,0.6251231829708719,0.5395858899097952
GK3P,0.6250495795855324,0.5396245776112898
MKNK1,0.6249726804334323,0.5396650007357495
U2SURP,0.6248748224742283,0.5397164457177983
PIN1,0.6247970773230386,0.5397573208248054
IL1RAP,0.6244412564364484,0.5399444375646592
PABPC1L2B///PABPC1L2A,0.6244395042423294,0.5399453591642546
PMEL,0.6241748986325873,0.5400845523082997
MFNG,0.6240983876964843,0.5401248070957723
EGLN3,0.6239650871559476,0.5401949481361304
ANGPTL8,0.6239220873980047,0.5402175760847056
CUL2,0.6238693443987811,0.5402453326107004
PYM1,0.6236869237192061,0.5403413447657754
DPPA2,0.623668703838597,0.5403509352806433
NR6A1,0.6234209162170561,0.5404813824526373
C20orf144,0.6233590617411844,0.5405139507068188
FLJ45513///TAC4,0.6231150344282227,0.5406424584347349
S100Z,0.6230186672599889,0.5406932153212445
TRAK1,0.6230158778070554,0.5406946846087393
ING2,0.6229973199774247,0.5407044596733332
KIF15,0.6229714725024454,0.5407180747587184
GNL3L,0.6229420177946019,0.5407335903796819
SRSF8,0.622812845491565,0.5408016389223997
WT1,0.6227545370588496,0.5408323589881996
C15orf54,0.6224245347707372,0.5410062564992795
APOLD1///DDX47,0.6223256340342981,0.5410583844355015
ARMCX2,0.6222231004627653,0.5411124326705878
KAAG1,0.6221886218510104,0.5411306085494764
CASC15,0.6221273504528877,0.5411629101883183
TMEM5,0.6220732636365419,0.541191425861431
EMD,0.6220368844234705,0.5412106066059826
RRS1,0.6219743126466879,0.5412435988968115
ZNF837,0.6219549456690936,0.5412538109697097
CRTC2,0.6219323303260653,0.5412657361374039
DTNB,0.6218454711992807,0.5413115398751259
KDM4A,0.6217384809503931,0.5413679649847926
SS18,0.6216524698808329,0.5414133304249618
SLC1A2,0.621570598318926,0.541456516216458
TMPRSS11B,0.6214659591936161,0.541511716720625
LOC101928812,0.6214214622160517,0.5415351920853769
ROCK1,0.6214046789202253,0.5415440467598844
MIR186///ZRANB2,0.6213666489377606,0.5415641115012635
ZW10,0.6210344441900051,0.5417394167567113
PPARD,0.6209720037274304,0.5417723733454805
OLIG3,0.6207693419728556,0.5418793542858509
SOCS1,0.6207191193319722,0.541905869182224
SEMA6A,0.6206481972894109,0.541943314570931
CSRNP2,0.6206180434769908,0.5419592359847591
UBXN10,0.620528030448251,0.5420067663641928
STAU2-AS1,0.6203543576142361,0.5420984846559487
FAM57A,0.6203290124844545,0.5421118710153652
SLFN5,0.6202851652876132,0.5421350302955811
NPW,0.6202694815104086,0.5421433144277297
RFWD2,0.6202412232138763,0.54215824072285
REEP5,0.6200343048394628,0.5422675499885287
LOC101928817,0.6199681696876328,0.5423024922090247
LOC646778,0.6197836116599292,0.5424000150582337
ALPPL2///ALPP,0.6197434251885381,0.5424212525335044
TNPO2,0.6196340408715576,0.5424790636107943
VRK3,0.6196104148407141,0.542491551128232
FBXO33,0.6195704783048585,0.5425126602299291
CFHR1///CFH,0.6195327157047466,0.5425326210504258
LRRC47,0.6194781201464045,0.5425614809079726
CPLX2,0.619454210315128,0.5425741204313894
LOC100507431,0.6193879143655748,0.5426091682570454
DNASE2B,0.6193065465826673,0.5426521871408612
SRP14,0.6192176195948761,0.5426992066184703
CYP2A7P1,0.6192014904803845,0.5427077352217955
MIR622,0.6191879619739313,0.5427148888075133
CATIP-AS1,0.6191861173681285,0.5427158642033436
NKAIN4,0.6191350955871642,0.5427428443681597
DUSP6,0.6191004021634939,0.5427611909452799
C5orf66-AS1,0.6190332246789414,0.5427967175823383
MFSD5,0.6189311472016531,0.5428507056301575
C8orf31,0.6189121524197659,0.5428607524522528
C16orf91,0.6188298948480149,0.5429042628066048
RSPH10B2///RSPH10B,0.618713781660526,0.5429656873644749
MYLK2,0.6185646743899221,0.5430445766122374
TMCO5A,0.6184622318758896,0.5430987835294401
GSTO2,0.618447109029515,0.5431067861818564
PLEKHH1,0.6184341211864164,0.5431136591391919
AKAP1,0.6183218260957019,0.5431730876736585
DYDC2,0.6181940655936342,0.5432407090198581
MAP3K8,0.6180018512381346,0.5433424611721723
TUSC8,0.6179373104861787,0.5433766314446283
GRIN2A,0.6177904576531886,0.5434543891401077
LOC100288590,0.6177810463486375,0.5434593727650285
LINC00868,0.6176529460922695,0.5435272112052911
ZNF654,0.61739946382305,0.5436614745975681
NTS,0.6173305277256039,0.5436979943516935
UBL3,0.6169834453767498,0.5438819043972976
OSBPL10,0.6168975835094993,0.5439274104071387
LOC101928861,0.6168896674586557,0.5439316060420403
CDK7,0.6165796384915826,0.5440959529461703
KIAA1143,0.6165761847158532,0.5440977840903439
LOC101926962,0.6164343122081952,0.5441730084865861
ST8SIA2,0.6164231017044236,0.5441789530417913
CEP152,0.6161703057443474,0.5443130202624413
LCE2B,0.6160694242578557,0.544366531127406
ZHX2,0.6160535021509338,0.5443749772387297
MUSK,0.6160489356235136,0.5443773996442903
MFSD4A,0.6159828825826038,0.5444124400544
FAM71F2,0.6159350660979679,0.544437807639675
FKTN,0.6157484284172698,0.5445368343919402
LINC00458,0.6156288698558766,0.5446002799813485
GUCY2D,0.6155878002797157,0.544622075961923
HEYL,0.6155078443556055,0.5446645118736886
FOXJ1,0.6154539657091221,0.5446931094411221
FBRSL1,0.6153996439553768,0.5447219437846462
HHAT,0.6152510267322745,0.5448008389151617
CCDC63,0.6149567582269282,0.5449570898222423
MIR9-3HG,0.6148809324652956,0.5449973594107189
SEMA4C,0.6146413991208355,0.5451245912960576
COQ8A,0.6146230886957093,0.5451343184389479
EPG5,0.6146081836083671,0.545142236680044
PCID2,0.6145609169676798,0.5451673476014901
LOC692247,0.6144604162798766,0.5452207437025471
NGDN,0.6144168359974221,0.5452438996385094
FOPNL,0.6143671503215518,0.5452703008634476
ARL6IP1,0.6143211726202518,0.5452947329880833
ZBTB32,0.6142217500089984,0.5453475691453803
LOC100652930///STX16-NPEPL1///NPEPL1,0.6141963235543444,0.5453610823829393
MRPL45P2,0.6140938557268384,0.5454155438515281
WDR54,0.6139909505505431,0.5454702434767273
LINC01213,0.6139335489009577,0.5455007580197164
TESC,0.6138285192253833,0.5455565960843619
CYP8B1,0.6138067787551023,0.5455681549505449
LOC102546226,0.6138044785188816,0.5455693779437468
BIRC6,0.613776553501691,0.5455842253886782
SMARCA4,0.6137604424184732,0.545592791677842
RAD51B,0.6137497761328456,0.5455984630364155
LPAR5,0.6137385621667797,0.545604425667805
HAMP,0.6135375879507403,0.5457112981466812
SLC5A8,0.6134576415975748,0.5457538174534695
LINC01616,0.6132295380939266,0.5458751528291514
LOC105375875,0.6131136374062697,0.5459368147987368
SPA17,0.6131007177784266,0.5459436888031277
ZNF484,0.6130195679819098,0.5459868673469129
RUSC1-AS1,0.612934812302819,0.5460319683258282
HSPBP1,0.6126857913003636,0.5461645021656772
LOC644135,0.612636041013414,0.5461909842590145
NWD2,0.6124116633647111,0.5463104371865861
TCTE3,0.6123241372528867,0.5463570412364588
LRP12,0.6122110555514063,0.5464172587222065
STAG3L2///STAG3L3///STAG3L1,0.6121461493982568,0.5464518252236016
PLEK,0.6121016628821354,0.546475518334516
NIPAL3,0.6120786831237368,0.5464877575628075
NCAPH,0.6120179096833939,0.5465201274271045
CA8,0.6118140143562276,0.5466287431575271
KRT8,0.6117950068566974,0.5466388696635118
CAV1,0.6117400996177607,0.5466681233464182
LOC100506114,0.6117291370909305,0.5466739641976848
IP6K3,0.6116927206645497,0.5466933673930792
MRPS25,0.6114230592589673,0.5468370692107818
UBE2Q2L,0.6113244646446809,0.5468896198391195
GJB2,0.6113188799422697,0.5468925966260041
DTL,0.6111966731247515,0.5469577401636248
RHNO1,0.6111125830142088,0.5470025699167441
LOC100129112,0.6110191889455229,0.5470523642453904
OR2B6,0.6108613541090512,0.5471365267951802
FASTKD5,0.6101267736126438,0.5475284061076631
ELOVL3,0.6100860127735511,0.5475501595070719
PTK2,0.6099836533072517,0.5476047910683275
KIAA1109,0.6098132647188861,0.547695743913468
TRIM67,0.609383820333501,0.5479250497328987
LOC100506258,0.6093824592041868,0.547925776679641
DNAJC7,0.6090642334669708,0.5480957610663271
TPSB2,0.6088289178788927,0.5482214932842615
LOC645188,0.6088274023265077,0.5482223031613105
CERS5,0.6087608638477303,0.5482578610548361
ASMTL,0.6085299978452275,0.5483812535567825
LOC100147773,0.6085256709296953,0.5483835664687546
OSER1-AS1,0.6083926890337034,0.5484546556493073
ZNF79,0.608364808709794,0.548469561072136
LOC400620,0.6083518653808911,0.5484764809986296
LOC101929829///CYP2D6///CYP2D7,0.6082003092887098,0.548557514609968
EAF1,0.6079750147086114,0.5486779975903451
B3GLCT,0.607932930072884,0.5487005066594337
PRR20E///PRR20D///PRR20C///PRR20B///PRR20A,0.6078845218521666,0.5487263991037981
FAM226B///FAM226A,0.6077963395834203,0.5487735690458335
LY75,0.6077666362472318,0.5487894587320121
PACRG-AS3,0.607758842858973,0.5487936278547113
STAR,0.6076441056093896,0.5488550110991366
PEX11A,0.607568485935998,0.5488954707573527
LOC102723709///LOC102723678///LOC101928102,0.6075380733362746,0.5489117436349527
RUNX2,0.6074894165653633,0.5489377794720048
MTAP,0.607456524525637,0.5489553804606812
C4orf36,0.6073834383256954,0.5489944920106207
PCDHA10,0.6072469884751163,0.5490675199339681
RASL10A,0.6072140205171526,0.5490851658952494
NDFIP1,0.6069257091731521,0.5492395085294658
PEBP4,0.6069026509260744,0.5492518543278345
UBE3C,0.6068165805923713,0.5492979404812919
EPHB3,0.6068140794215109,0.5492992797875005
PHC3,0.6068058343032956,0.5493036948390615
IL17RC,0.6068035015616633,0.5493049439697183
SLC25A41,0.606624147741684,0.5494009927723777
PDIA2,0.6065707107395382,0.5494296131120924
FDFT1,0.6065487954711314,0.5494413511666048
HECTD2,0.6065397677933764,0.5494461865643696
QPCT,0.6064830414177448,0.5494765713169794
LOC105373150,0.6064820614515336,0.5494770962386548
KCNJ13,0.6064001353191152,0.5495209820521872
DISC1,0.6063970739436707,0.5495226220265181
REXO2,0.6063759880490417,0.549533917847929
LCA5L,0.6062247528354281,0.5496149424189095
FAM212A,0.6061230660055322,0.5496694283457062
KLF10,0.6060352388473318,0.5497164925033051
EML2,0.6059765774507336,0.5497479298718764
LOC101928525,0.6057000202334546,0.5498961655581315
RIT2,0.6054145630837479,0.550049215346298
RELB,0.6053658387225276,0.5500753436800382
LOC101928441,0.6053088221614038,0.5501059203311363
MSH6,0.6052627342669259,0.5501306374884151
TTC12,0.6052379699101573,0.5501439192090938
VSTM2L,0.6051089180252068,0.5502131382521427
LOC101928539,0.6049982412808651,0.5502725087270925
HS3ST3A1,0.6049762553115847,0.5502843034853364
SPRNP1,0.6049705457340767,0.5502873665312897
TAS2R14,0.6048336237977276,0.5503608270603371
MAP2K4,0.6047279546470251,0.5504175270236237
LINC01272,0.6045872886855155,0.5504930150286791
C19orf45,0.6045114935165733,0.5505336947743582
HES6,0.6042520820029889,0.550672946291763
C7orf43,0.6042146851691883,0.550693023856309
F11-AS1,0.6041515670646854,0.5507269123550156
RASGRP3,0.6040750878516433,0.5507679774283759
CLCN3,0.6039422333671055,0.5508393204689073
ADH6,0.6038461673941188,0.5508909140303213
TMC4,0.6035291876724885,0.5510611881208136
LOC101927636,0.6035196711865269,0.5510663010027291
TYRP1,0.6034878674229004,0.5510833884343038
DCAF12,0.6034760196120321,0.5510897541321265
SPINK4,0.6033137676115364,0.5511769380525473
SETD1B,0.6030123724649957,0.5513389268295328
SMARCB1,0.6029651300138943,0.55136432240421
FAM222B,0.6027431155343438,0.5514836844777968
CADM2-AS1,0.6027064007116532,0.5515034261346035
SLC47A2,0.6026926620881851,0.5515108136180388
RAB11B,0.6026882140103663,0.5515132054446281
NFAM1,0.6025669468512438,0.5515784175566517
SPIRE1,0.602465681453117,0.5516328797660692
OGT,0.6023945868696206,0.5516711189609986
ZNF625-ZNF20///ZNF625,0.6023528579325395,0.5516935647280774
LINC00927,0.6022304522637841,0.5517594115608201
SMAD5,0.602222632791435,0.551763618241546
A4GNT,0.6021192018171034,0.5518192646675153
SPATA20,0.6020111821658166,0.551877386072622
VMP1,0.6019651039472738,0.5519021810107312
TACC2,0.6018532972044165,0.5519623496506829
ARL8A,0.6018257252062388,0.5519771885335114
CNGA4,0.601645496312911,0.5520741955728216
LINC00563,0.6015757444539964,0.5521117438313494
GALE,0.6015070371511962,0.5521487323957902
NIPSNAP3B,0.6015000469257764,0.5521524957272128
LOC100128288,0.6014442192931866,0.5521825526394636
TAS1R2,0.6013475953879731,0.552234577795324
PLAC1,0.6012969316703347,0.5522618586750154
BIVM,0.6012740298002267,0.552274191100546
TPP1,0.6012195293655197,0.5523035401882908
HPDL,0.6012081578398063,0.5523096640858687
RELL1,0.6011809517672926,0.5523243156350676
TUG1,0.6010886037749397,0.5523740517142068
PRR7,0.6010684616912733,0.5523849003046449
STX3,0.6009861480749482,0.5524292369894772
SETMAR,0.6009806906978618,0.5524321766343778
SEBOX///VTN,0.6008999022389672,0.5524756956708213
LOC100506731,0.6008112004367901,0.5525234815746592
LOC340184,0.6007527588109033,0.5525549679111195
SH3BGRL3,0.6007006698160867,0.5525830332453032
SIVA1,0.6005327001814715,0.5526735447106479
CERS2,0.600482286721849,0.5527007133273766
ARMCX4,0.6004179518084044,0.5527353864596729
LOC101930602///SLC14A2,0.6003949743322692,0.5527477706595638
SYNC,0.6003497643857759,0.5527721383671702
SNHG24,0.600255670248782,0.5528228577542262
KIAA1217,0.6000837987646327,0.5529155138448567
LINC00862,0.6000247702176624,0.552947339929159
RNF187,0.5997456370359103,0.5530978644429649
CWC25,0.5996310645481251,0.5531596608209597
METTL23,0.5993801596010949,0.5532950152851173
ZNF641,0.5990718316334103,0.5534613947546265
BRD7P3,0.5990533645625656,0.5534713615828044
LOC105376100,0.598972913269356,0.5535147839827335
KRTAP5-2,0.5989420125569437,0.5535314631309366
YARS,0.598933430810192,0.553536095357428
LOC100288911,0.5989165933059619,0.5535451839664476
CPS1,0.5989005947918398,0.553553819846492
FBP2,0.5988708071834498,0.5535698993522535
LOC400655,0.5986704691674594,0.5536780555054477
MUC17,0.5985263577265326,0.553755870334153
LAMA5,0.5983992498471566,0.5538245133338586
ING1,0.5983912582917301,0.5538288293684983
ZNF141,0.5982276709314301,0.5539171864230168
CLCN7,0.5981176879847934,0.5539765988414869
RNF149,0.5981076327380035,0.5539820309834957
CLU,0.5981001515592237,0.5539860725737875
C10orf107,0.5980057634818582,0.5540370669028125
LINC01087,0.5979259307222197,0.5540802013609472
LOC100996696///PABPC4,0.5979116238518006,0.5540879318795804
MIR452///MIR224///GABRE,0.5978240970585861,0.554135228214407
XPNPEP1,0.5977575695399585,0.5541711801109744
MIR4300HG,0.5976313811909103,0.5542393797828722
GAL,0.5976290585234644,0.554240635172198
NXF3,0.5975852608782266,0.5542643081200784
KRBA1,0.5972898173596634,0.554424025046717
LOC105373065,0.5972741695524257,0.5544324855976632
TMEM131,0.5972672896391285,0.5544362055133458
TEX29,0.597104308647283,0.5545243356795853
ULK2,0.597071986260324,0.554541815387698
LOC339539,0.5969805196560146,0.5545912829645652
C3orf22,0.5968888201835727,0.554640881100828
COL6A3,0.596872842185107,0.5546495237059014
WWC3,0.5968497923484435,0.5546619917624096
RPS3,0.5965797339832777,0.5548080927857983
MMADHC,0.5965505752366552,0.5548238700077871
UBALD1,0.5965259439743689,0.554837197861857
GSTM4,0.5964465311546554,0.5548801700183033
RP9P///RP9,0.596404004584803,0.5549031835784315
IGSF22,0.5962371347009003,0.5549934960336981
FMNL3,0.5961653834808124,0.5550323335688712
BMS1P21///MBL1P,0.5961234896401494,0.5550550111973993
ACOT12,0.5960313269834558,0.5551049033272241
LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P,0.5959895015590523,0.5551275470066451
UMODL1-AS1,0.5958662513169225,0.5551942785039277
LOC642620,0.5956939192160203,0.5552875984614682
ZIM2///PEG3,0.595645468758116,0.5553138379268419
SOX7,0.5955512986374588,0.5553648416303559
LOC101927137///FAM78A,0.5955084510993711,0.5553880500041969
FETUB,0.5954392473093979,0.5554255363802417
HSD3B1,0.5954341863981514,0.5554282778830568
SMG1P5///BOLA2///SMG1P2,0.5953818095309642,0.5554566513349866
KNSTRN,0.5953396975241146,0.555479465231006
ZNF876P,0.5953353703821918,0.5554818094863383
GNG7,0.5953249752044982,0.555487441178936
LOC102723709///LOC102723678,0.5953045822793829,0.5554984894251973
ALS2CR12,0.5952968268772565,0.5555026911185897
ORAI2,0.5952891856131216,0.5555068310071247
FIGN,0.5952658214493353,0.5555194894569313
SNORA28///EIF5,0.5950830227505405,0.5556185381848256
MIR6831///APBB3,0.5950816640677573,0.5556192744504689
BNIP3L,0.5950609751970646,0.5556304858057659
CDK5RAP1,0.594957905190533,0.5556863432370704
LOC101928014,0.5949573949949287,0.5556866197454131
VEGFA,0.5948905566281169,0.5557228450650726
RGL1,0.5946874372162312,0.5558329476295163
GAD2,0.594623131110911,0.5558678100276447
RMI2,0.5943941705977592,0.5559919553598676
NCF1,0.594068360796576,0.5561686634553028
RBBP5,0.5940312131158887,0.556188814805286
MIS12,0.5938964298423609,0.5562619365265151
DSG4,0.5937288015166217,0.5563528911097049
HOXD4,0.5936607750043537,0.5563898064962227
AJUBA,0.5935575332816755,0.5564458367094354
CAPZB,0.5934432443842869,0.5565078691843385
LOC101928269///LOC100506403///RUNX1,0.5934101602780544,0.5565258275584124
ITM2C,0.5932118314912589,0.5566334950169585
ULBP2,0.5931901800765709,0.5566452503126664
ARHGEF7-IT1,0.5930147007546248,0.5567405336056181
